,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204
redis&redis,708,713,734,733,754,760,776,788,800,809,835,831,848,876,859,859,888,895,918,862,736,692,689,689,673,667,668,653,657,651,559,535,536,535,506,521,501,468,466,475
