,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204
iluwatar&java-design-patterns,5764.49,2567.95,2619.42,2685.39,1166.94,2172.7,837.41,218.06,2589.91,163.11,394.05,664.88,95.36,311.61,717.86,1072.73,5675.66,107.75,98.8,29.56,810.22,1080.29,621.58,32.92,869.28,145.28,426.44,1525.02,1713.23,971.47,262.25,651.36,24.56,291.44,316.16,256.77,419.54,1408.43,1181.35,77.46
