,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204
facebook&react-native,241.92,376.52,704.02,406.28,731.93,918.46,1028.62,1942.31,2146.94,1380.48,1250.99,1554.93,1618.57,1308.97,1587.47,1475.24,2602.27,3808.93,3082.81,3285.54,1952.75,1530.05,1513.88,1357.84,1776.15,2174.85,1556.71,1993.06,1386.66,676.71,772.77,816.75,578.98,743.14,436.26,196.72,281.18,174.07,110.33,87.59
