,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204
huggingface&transformers,1260.16,31.32,233.63,315.06,653.6,403.51,109.3,286.55,607.52,644.91,433.37,773.22,359.86,295.34,582.21,704.79,482.12,241.89,395.55,255.47,232.16,486.63,587.93,626.63,379.62,682.96,561.42,684.93,695.8,556.2,549.32,613.19,473.35,423.65,595.86,319.52,180.26,184.5,80.76,36.12
