,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204
spring-projects&spring-framework,157.19,,206.41,0.03,,0.01,,2.71,437.42,0.5,30.2,,0.01,9.25,3.24,12.74,3.62,0.02,1.35,0.02,,506.62,63.2,,,,,171.83,140.09,,,,,,,,,,,
