,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204
iluwatar&java-design-patterns,23656.84,199.48,,5422.13,,869.06,671.39,19232.22,36.32,73.04,28.34,,142.1,749.91,1463.23,8155.18,6606.67,586.97,11018.9,1157.66,,766.78,291.78,3599.07,1945.41,387.13,4424.63,1459.08,126.63,47.5,272.78,448.21,519.16,139.06,0.07,3158.13,503.21,854.19,701.2,0.05
