,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204
tensorflow&models,10273.07,9299.86,8591.02,8045.67,7278.96,6507.82,7500.24,5007.53,5851.04,3168.51,5202.58,4292.81,2765.62,1997.42,1468.16,428.32,572.06,704.59,488.45,714.98,348.38,387.35,287.42,419.07,388.41,454.39,212.93,186.04,367.32,494.78,225.54,363.55,202.49,250.37,173.51,164.55,324.62,395.53,197.23,89.13
