,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204
tensorflow&tensorflow,918.68,1353.37,1974.31,581.99,459.97,936.4,808.65,618.89,876.63,1528.04,2270.53,1248.5,1136.85,789.74,686.3,589.23,582.56,470.94,534.64,502.8,411.89,449.11,505.04,494.62,375.58,452.79,364.58,395.43,352.77,387.93,356.64,339.9,352.55,347.5,364.67,393.37,344.16,341.96,311.97,130.75
