,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204
ytdl-org&youtube-dl,5.64,16.64,10.54,4.07,3.18,11.32,1.84,9.2,22.7,20.11,7.78,9.79,3.27,1.81,13.72,9.15,14.1,24.88,59.73,57.88,109.51,158.4,15.18,18.95,21.6,9.96,22.65,27.83,53.17,45.84,37.56,42.98,35.83,21.55,21.79,18.49,11.06,22.6,39.92,16.25
