,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204
spring-projects&spring-framework,10224.32,1152.44,3194.5,2325.6,2300.33,2138.4,494.39,789.48,1707.1,643.43,270.39,1155.72,151.11,1374.63,1615.42,260.06,1472.57,1365.05,1846.72,799.64,125.4,467.33,626.69,810.19,909.64,456.89,835.21,757.37,455.39,1124.82,650.34,395.4,344.34,527.6,357.1,100.74,358.71,255.61,210.65,51.36
