,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204
google&guava,4465.71,4014.29,4355.35,657.3,4391.39,2786.31,1078.08,319.98,1901.88,1254.96,2257.48,964.64,2819.56,2835.12,628.07,1423.12,311.81,1112.3,2460.3,2169.03,2107.35,1020.24,82.55,900.84,1769.74,130.01,2182.14,539.86,76.65,154.12,418.38,50.97,494.01,57.7,981.42,636.36,548.88,405.22,87.62,31.16
