,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204
fastlane&fastlane,1406.11,1390.19,1192.09,1243.07,1204.25,982.92,1582.51,1991.22,1788.63,1123.95,1159.47,1018.86,1316.79,1260.91,1625.37,1289.25,970.15,1138.18,1402.24,1368.74,1170.1,812.1,1515.54,1077.24,1428.62,1201.34,1439.35,1974.33,1572.32,964.19,1261.35,1177.87,1667.63,1616.88,1606.05,1658.74,1020.71,893.4,486.33,140.03
