,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204
Genymobile&scrcpy,7729.95,3845.15,7302.49,6062.28,4699.49,2022.68,4105.95,4124.03,3650.98,3669.13,1839.45,3003.12,4077.65,2676.79,1539.99,2550.85,2279.48,1905.25,1556.03,1794.72,1668.14,1144.94,1158.91,1679.65,1142.18,1223.2,725.77,1891.72,570.16,464.15,639.31,817.87,596.72,397.54,329.95,252.25,211.71,210.08,111.07,40.43
