,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204
ohmyzsh&ohmyzsh,721,865,598,307,1709,539,11164,8637,11947,8758,10967,760,1718,1597,213,1270,920,2856,5657,3783,5137,5735,7608,8093,10972,2987,2523,255,2594,3136,540,441,396,544,1225,1435,1385,1172,2457,2133
