,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204
PowerShell&PowerShell,39292,42820,922,5483,4503,6112,778,3107,3487,3783,7175,10248,8091,9176,10518,14380,9875,21044,12422,20976,24713,26764,30863,29714,14080,39196,25401,37127,25307,33509,36060,27686,54836,76561,32086,39470,26779,61850,52192,36995
