,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911
tensorflow&tensorflow,5554.03,5949.06,6338.36,5083.03,4263.91,5454.53,4813.42,4515.63,4745.05,4878.43,5367.3
