,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204
Homebrew&brew,40867,17238,12075,14099,4180,4377,4018,6468,4579,10350,15781,4918,1904,24115,5722,16500,14283,520582,111584,159862,38239,36196,85869,127140,63689,62275,64376,38622,32528,25012,7810,38912,223241,123965,34987,11364,9339,24023,17024,7209
