,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204
pallets&flask,272.21,1.14,0.46,0.22,167.08,455.91,2.18,3.51,1.51,0.25,1.22,0.55,0.38,3.91,0.57,1.49,0.19,1.12,1.21,0.79,0.53,1.23,1.05,33.66,2.33,0.52,0.75,0.45,0.97,0.18,3.59,2.68,4.21,2.15,1.52,2.48,0.15,7.22,1.78,1.83
