,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204
symfony&symfony,114.99,503.37,143.99,334.79,122.11,82.47,237.69,220.12,162.52,96.74,42.23,146.62,145.62,331.15,114.3,143.23,65.99,58.55,219.78,1169.36,186.76,50.36,32.79,306.58,11765.35,1225.88,5134.51,71.87,147.65,66.77,215.99,1366.06,426.03,185.23,109.63,167.13,496.57,1706.65,548.26,1087.03
