,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204
ant-design&ant-design,1.6,4.91,1.1,2.54,2.59,1.64,1.77,1.63,1.33,1.05,0.98,1.45,4.64,5.39,4.18,2.17,4.56,8.05,10.58,10.17,15.57,9.69,6.94,9.34,9.81,6.57,9.02,8.71,10.0,13.39,6.97,4.04,17.86,2.54,2.38,9.26,13.69,17.51,6.97,5.05
