,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204
spring-projects&spring-framework,85,122,289,207,240,172,221,205,263,97,165,97,137,112,163,133,155,177,117,145,147,182,139,71,97,143,90,93,99,70,79,43,151,135,83,102,125,121,123,77
