,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204
square&retrofit,6,7,6,3,1,6,12,,4,2,4,8,4,5,14,13,15,2,,,1,1,1,1,,1,,,1,5,4,18,5,1,2,5,1,3,7,2
