,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204
Genymobile&scrcpy,8,23,23,10,35,66,16,32,32,38,43,33,32,20,36,183,124,60,35,50,43,36,39,22,34,35,37,16,27,44,39,20,26,134,41,57,39,37,38,33
