,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204
spring-projects&spring-framework,68.72,97.9,35.42,17.79,8.51,69.37,37.04,23.35,52.63,33.27,45.71,15.54,25.21,33.49,17.94,2.79,19.24,7.53,17.53,91.1,6.85,74.47,8.07,145.0,22.97,5.81,12.93,23.21,47.19,20.51,4.11,9.04,1.29,3.85,51.24,248.86,8.0,24.56,3.38,2.42
