,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204
angular&angular,5784.32,5103.54,4418.21,3648.91,2941.19,2228.12,1507.92,909.76,832.16,793.22,810.23,909.39,824.71,874.48,858.61,910.28,891.87,840.12,885.06,814.98,844.17,837.91,832.68,840.04,793.05,814.2,836.79,778.67,784.06,776.93,814.13,869.88,830.75,796.62,811.85,900.94,774.2,791.03,757.62,29.35
