,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204
obsproject&obs-studio,155,147,305,331,105,116,165,148,48,232,192,181,168,165,139,459,243,271,250,284,171,278,194,237,236,177,250,246,215,230,110,366,267,235,206,268,278,199,322,279
